"comid","metric","n_years","value_mean","mk_tau","mk_pvalue","sen_slope","trend_direction"
620011380,"ed",40,6.23351161745886,-0.386568271135368,0.000508313583988739,-0.074012882038558,"descenso"
620011380,"lpi",40,98.7504536656182,0.374617682136869,0.000777745149233586,0.0122261683929968,"incremento"
620011380,"mesh",40,2976.5392516134,0.374617682136869,0.000777745149233586,0.742987875615961,"incremento"
620011380,"np",40,1.1,-0.262575453814459,0.0498636902105405,0,"descenso"
620011380,"pd",40,0.0360603776018361,-0.280478325665445,0.0360483266641831,0,"descenso"
620011390,"cohesion",40,99.8991975373523,-0.800787176324608,4.84076507852247e-13,-0.00344927367059897,"descenso"
620011390,"ed",40,32.1303123927766,0.829156448271695,7.08782118539143e-14,1.97229789146023,"incremento"
620011390,"lpi",40,87.0514556533514,-0.816261324659383,1.71107930240642e-13,-0.706435604922937,"descenso"
620011390,"mesh",40,2579.32472385724,-0.816261324659383,1.71107930240642e-13,-41.7095414482657,"descenso"
620011390,"np",40,15.05,0.81377457841092,5.54541718608887e-13,1,"incremento"
620011390,"pd",40,0.460190596511613,0.820369186015547,3.6015559627593e-13,0.0305774482731969,"incremento"
620011394,"cohesion",40,99.816605550121,-0.648598299622736,5.09474247187733e-09,-0.00738863353620512,"descenso"
620011394,"ed",40,42.674735344403,0.547820077769004,8.04816006215086e-07,0.670005838095133,"incremento"
620011394,"lpi",40,83.2752195516524,-0.620173672946042,2.30464068094613e-08,-0.587699696932924,"descenso"
620011394,"mesh",40,1132.5728094821,-0.620173672946042,2.30464068094613e-08,-15.8564035608051,"descenso"
620011394,"np",40,15.35,0.673008744313105,2.28451076355102e-09,0.7,"incremento"
620011394,"pd",40,0.961290101748332,0.676952154924314,1.84097668672946e-09,0.0438373336302171,"incremento"
620011398,"cohesion",40,99.8923886708842,-0.665811554546533,1.58328419501254e-09,-0.00350123411480825,"descenso"
620011398,"ed",40,49.7485034739619,0.534958416658775,1.25241808619505e-06,0.880504583724515,"incremento"
620011398,"lpi",40,81.3067115575671,-0.688903284762019,4.22775245904233e-10,-0.535839128674982,"descenso"
620011398,"mesh",40,1675.39145912908,-0.688903284762019,4.22775245904233e-10,-23.1962348555006,"descenso"
620011398,"np",40,19.325,0.592912517883654,1.15642373745292e-07,0.522774327122153,"incremento"
620011398,"pd",40,0.770745442541618,0.592912517883654,1.15642373745292e-07,0.0208499834466836,"incremento"
620012720,"cohesion",40,96.6063710574865,NA,NA,NA,"sin tendencia"
620012720,"ed",40,0,NA,NA,NA,"sin tendencia"
620012720,"lpi",40,83.4862385321101,NA,NA,NA,"sin tendencia"
620012720,"mesh",40,42.424865083371,NA,NA,NA,"sin tendencia"
620012720,"np",40,8,NA,NA,NA,"sin tendencia"
620012720,"pd",40,13.2588304145356,NA,NA,NA,"sin tendencia"
620012728,"cohesion",40,99.9976353405206,-0.130396827619387,0.247652144612034,-1.14578339382231e-05,"sin tendencia"
620012728,"ed",40,1.89532546855223,0.117984727646969,0.298051313088772,0.00328536222679859,"sin tendencia"
620012728,"lpi",40,99.5746328977502,-0.135612700724162,0.229061129995811,-0.00339825208476671,"sin tendencia"
620012728,"mesh",40,2037.08341696028,-0.135612700724162,0.229061129995811,-0.139258468463073,"sin tendencia"
620012728,"np",40,1.325,0.0144948973631045,0.923259809423063,0,"sin tendencia"
620012728,"pd",40,0.0644923407860468,0.0144948973631045,0.923259809423063,0,"sin tendencia"
620012776,"cohesion",40,99.9821275302698,-0.0756895601507619,0.499163903982076,-6.64211378980342e-05,"sin tendencia"
620012776,"ed",40,22.7567040309707,-0.262989149676376,0.0174553946868672,-0.132054042635163,"descenso"
620012776,"lpi",40,94.3869870944651,0.0833868035559241,0.455838491604328,0.0158248945591841,"sin tendencia"
620012776,"mesh",40,3905.09004575896,0.0833868035559241,0.455838491604328,1.30556870869237,"sin tendencia"
620012776,"np",40,3.55,0.00694243592829414,0.962054764189995,0,"sin tendencia"
620012776,"pd",40,0.0810096701336534,0.0194388205992236,0.877121268891364,0,"sin tendencia"
620014149,"cohesion",40,99.9995686266581,-0.162418151723524,0.195742504184006,0,"sin tendencia"
620014149,"ed",40,0.237760087253638,0.129934521378819,0.301881116815857,0,"sin tendencia"
620014149,"lpi",40,99.9472682944849,-0.129934521378819,0.301881116815857,0,"sin tendencia"
620014149,"mesh",40,2494.90176878982,-0.129934521378819,0.301881116815857,0,"sin tendencia"
620014149,"np",40,1.125,0.338332476225479,0.0112272433120388,0,"descenso"
620014149,"pd",40,0.0450444409018734,0.338332476225479,0.0112272433120388,0,"descenso"
620015505,"cohesion",40,99.9934866199459,-0.274591578851145,0.0142243426965234,-5.13420524952743e-05,"descenso"
620015505,"ed",40,5.16489306652164,0.381304893854907,0.00065244903234912,0.0895516786569485,"incremento"
620015505,"lpi",40,98.5700685453161,-0.279797106412304,0.0124810393339392,-0.0191449829682831,"descenso"
620015505,"mesh",40,3295.8479826275,-0.279797106412304,0.0124810393339392,-1.27716346279865,"descenso"
620015505,"np",40,2.125,0.26013207834217,0.0383190807731108,0,"descenso"
620015505,"pd",40,0.0626511654356192,0.202140850686272,0.108124068869505,0,"sin tendencia"
620015527,"cohesion",40,96.0340667629602,NA,NA,NA,"sin tendencia"
620015527,"ed",40,0,NA,NA,NA,"sin tendencia"
620015527,"lpi",40,69.6808510638298,NA,NA,NA,"sin tendencia"
620015527,"mesh",40,9.70678612794641,NA,NA,NA,"sin tendencia"
620015527,"np",40,4,NA,NA,NA,"sin tendencia"
620015527,"pd",40,23.0619018380486,NA,NA,NA,"sin tendencia"
620016852,"cohesion",40,92.1787445809563,-0.0132523003020116,0.916035770711858,0,"sin tendencia"
620016852,"ed",40,1.75504153433064,0.154722306221308,0.182790772830253,0.00947390841699599,"sin tendencia"
620016852,"lpi",40,40.3307818480044,-0.104714664518209,0.413366380916393,0,"sin tendencia"
