"comid","year","population","basin_area_km2","pop_density"
620593453,1985,53.4390106201172,23.2955583891863,2.29395705942483
620593453,1990,63.6501007080078,23.2955583891863,2.732284826345
620593453,1995,68.8520278930664,23.2955583891863,2.95558607107813
620593453,2000,73.3593826293945,23.2955583891863,3.14907165579888
620593453,2005,78.3541946411133,23.2955583891863,3.36348214247935
620593453,2010,83.8688888549805,23.2955583891863,3.6002094242099
620593453,2015,89.8839416503906,23.2955583891863,3.85841541759799
620593453,2020,99.4664154052734,23.2955583891863,4.26975879880369
620593453,2025,107.999656677246,23.2955583891863,4.63606215712687
620593473,1985,0.853921234607697,8.76222956932432,0.0974547890866942
620593473,1990,0.97471809387207,8.76222956932432,0.111240876098985
620593473,1995,1.13751363754272,8.76222956932432,0.129820113538801
620593473,2000,1.30530118942261,8.76222956932432,0.148969069926259
620593473,2005,1.51850497722626,8.76222956932432,0.173301208923171
620593473,2010,1.77179646492004,8.76222956932432,0.20220840493873
620593473,2015,2.0387659072876,8.76222956932432,0.232676614000746
620593473,2020,2.33488988876343,8.76222956932432,0.26647211994281
620593473,2025,2.60471725463867,8.76222956932432,0.297266492966302
620594806,1985,42.7260398864746,39.2326636702868,1.08904254489439
620594806,1990,49.9101676940918,39.2326636702868,1.27215852875908
620594806,1995,55.9809951782227,39.2326636702868,1.42689763939277
620594806,2000,61.7221946716309,39.2326636702868,1.57323487363354
620594806,2005,69.3909912109375,39.2326636702868,1.76870456194621
620594806,2010,78.2775039672852,39.2326636702868,1.99521257656969
620594806,2015,87.0730209350586,39.2326636702868,2.21940120270254
620594806,2020,97.5898056030273,39.2326636702868,2.48746316138962
620594806,2025,105.823745727539,39.2326636702868,2.69733777489306
620594814,1985,0,16.1052997235929,0
620594814,1990,0,16.1052997235929,0
620594814,1995,0,16.1052997235929,0
620594814,2000,0,16.1052997235929,0
620594814,2005,0,16.1052997235929,0
620594814,2010,0,16.1052997235929,0
620594814,2015,0,16.1052997235929,0
620594814,2020,0,16.1052997235929,0
620594814,2025,0,16.1052997235929,0
620594817,1985,0,18.3615163066167,0
620594817,1990,0,18.3615163066167,0
620594817,1995,0,18.3615163066167,0
620594817,2000,0,18.3615163066167,0
620594817,2005,0,18.3615163066167,0
620594817,2010,0,18.3615163066167,0
620594817,2015,0,18.3615163066167,0
620594817,2020,0,18.3615163066167,0
620594817,2025,0,18.3615163066167,0
620596193,1985,3.43956279754639,44.6048548687337,0.0771118481983312
620596193,1990,3.90397524833679,44.6048548687337,0.0875235500670428
620596193,1995,4.45478487014771,44.6048548687337,0.099872197393256
620596193,2000,4.90070533752441,44.6048548687337,0.10986932592756
620596193,2005,5.55711603164673,44.6048548687337,0.124585452592562
